method,question_id,category,question,gold_sources,mrr,first_relevant_rank,candidate_recall@20,unique_sources@5,duplicate_fraction@5,max_source_share@5,top5_sources,top5_chunk_ids,top20_sources,recall@1,recall@3,recall@5,missing_gold_at_5,missing_gold_available_at_20,diversification_candidate,error_type
MMR λ=0.9,Q42,partially_answerable,I am a second-timer. Does the Step-Up CPF Housing Grant definitely apply to me?,HDB07,1.0,1,1.0,4,0.19999999999999996,0.4,"HDB07, HDB07, HDB02, HDB06, HDB05","HDB07:000:000, HDB07:005:000, HDB02:002:006, HDB06:000:000, HDB05:000:000","HDB07, HDB07, HDB02, HDB06, HDB05, HDB02, HDB02, HDB02, HDB01, HDB01, HDB06, HDB01, HDB04, HDB01, HDB01, HDB01, HDB07, HDB09, HDB01, HDB01",1.0,1.0,1.0,,,False,success
MMR λ=0.9,Q43,partially_answerable,I want to buy a resale flat. Can you calculate my exact cash and CPF upfront payments from these pages alone?,"CPF03, HDB09",1.0,1,0.5,2,0.6,0.8,"HDB09, HDB09, HDB09, HDB01, HDB09","HDB09:000:001, HDB09:001:000, HDB09:002:000, HDB01:031:002, HDB09:000:000","HDB09, HDB09, HDB09, HDB01, HDB09, HDB12, HDB10, HDB01, HDB01, HDB02, HDB01, HDB01, HDB01, HDB02, HDB10, HDB10, HDB08, HDB06, HDB07, HDB03",0.5,0.5,0.5,CPF03,,False,partial_or_missing_gold
MMR λ=0.9,Q44,partially_answerable,I am a single buyer and my income is within the HDB loan ceiling. Tell me the exact loan amount HDB will give me.,HDB08,1.0,1,1.0,2,0.6,0.8,"HDB08, HDB09, HDB08, HDB08, HDB08","HDB08:005:000, HDB09:000:000, HDB08:000:000, HDB08:006:003, HDB08:006:000","HDB08, HDB09, HDB08, HDB08, HDB08, HDB09, CPF05, HDB08, HDB02, HDB01, HDB03, HDB10, HDB01, HDB01, HDB04, HDB01, HDB06, HDB01, HDB01, CPF03",1.0,1.0,1.0,,,False,success
MMR λ=0.9,Q45,partially_answerable,I am eligible to buy a flat. Does that automatically mean I will receive every CPF housing grant listed on HDB's site?,"HDB01, HDB02, HDB03, HDB05, HDB06",1.0,1,0.8,4,0.19999999999999996,0.4,"HDB01, HDB06, HDB02, HDB07, HDB01","HDB01:000:000, HDB06:000:000, HDB02:000:000, HDB07:000:000, HDB01:028:006","HDB01, HDB06, HDB02, HDB07, HDB01, HDB05, HDB01, HDB04, HDB09, HDB01, HDB02, HDB01, HDB02, HDB01, HDB01, HDB02, HDB01, HDB02, HDB01, HDB01",0.2,0.6,0.6,"HDB03, HDB05",HDB05,False,ranking_miss
MMR λ=0.9,Q53,adversarial_misleading,"I'm 30 and single, so I can buy any HDB resale flat on my own as long as I can afford it, right?","HDB02, HDB08",0.3333333333333333,3,1.0,4,0.19999999999999996,0.4,"HDB03, HDB01, HDB02, HDB01, HDB04","HDB03:000:000, HDB01:005:002, HDB02:000:000, HDB01:026:000, HDB04:002:000","HDB03, HDB01, HDB02, HDB01, HDB04, HDB01, HDB01, HDB01, HDB04, HDB08, HDB01, HDB09, HDB04, HDB01, HDB01, HDB02, HDB06, HDB08, HDB08, HDB01",0.0,0.5,0.5,HDB08,HDB08,False,ranking_miss
MMR λ=0.9,Q54,adversarial_misleading,"Since CPF can be used for housing, I can use my Special Account to pay my property downpayment, correct?",CPF03,0.5,2,1.0,4,0.19999999999999996,0.4,"HDB09, CPF03, HDB07, CPF03, CPF06","HDB09:001:000, CPF03:000:000, HDB07:005:000, CPF03:000:001, CPF06:000:000","HDB09, CPF03, HDB07, CPF03, CPF06, CPF06, CPF02, CPF04, CPF04, HDB08, CPF07, HDB09, HDB08, HDB08, CPF07, HDB01, HDB01, HDB01, CPF05, HDB09",0.0,1.0,1.0,,,False,success
MMR λ=0.9,Q55,adversarial_misleading,"When I sell my property, I only need to refund the original CPF principal and never any accrued interest, right?",CPF06,1.0,1,1.0,4,0.19999999999999996,0.4,"CPF06, CPF06, CPF04, HDB07, HDB08","CPF06:000:000, CPF06:000:002, CPF04:000:001, HDB07:005:000, HDB08:004:001","CPF06, CPF06, CPF04, HDB07, HDB08, CPF06, HDB08, HDB02, CPF03, HDB01, HDB01, HDB01, HDB01, HDB02, HDB04, HDB01, HDB01, HDB01, HDB01, HDB05",1.0,1.0,1.0,,,False,success
MMR λ=0.9,Q56,adversarial_misleading,"If my resale OTP expires, HDB automatically extends it for another 21 days, right?",HDB12,1.0,1,1.0,2,0.6,0.8,"HDB12, HDB12, HDB12, HDB08, HDB12","HDB12:003:000, HDB12:010:000, HDB12:002:000, HDB08:003:001, HDB12:000:000","HDB12, HDB12, HDB12, HDB08, HDB12, HDB12, HDB01, HDB01, HDB01, HDB01, HDB02, HDB02, HDB01, HDB12, HDB01, HDB01, HDB01, HDB01, HDB01, HDB08",1.0,1.0,1.0,,,False,success
MMR λ=0.9,Q57,temporal,What CPF OA interest rate applies from 1 July 2026 to 30 September 2026?,CPF10,1.0,1,1.0,4,0.19999999999999996,0.4,"CPF10, CPF09, CPF02, CPF02, HDB01","CPF10:000:000, CPF09:000:000, CPF02:000:005, CPF02:000:001, HDB01:028:004","CPF10, CPF09, CPF02, CPF02, HDB01, CPF02, CPF05, CPF05, CPF04, CPF01, HDB08, HDB02, HDB04, CPF08, HDB01, HDB08, CPF02, HDB04, CPF06, HDB07",1.0,1.0,1.0,,,False,success
MMR λ=0.9,Q59,temporal,For what period is the CPF Ordinary Account interest rate stated on the current source applicable?,CPF10,1.0,1,1.0,4,0.19999999999999996,0.4,"CPF10, CPF09, CPF02, CPF09, HDB09","CPF10:000:000, CPF09:000:000, CPF02:000:000, CPF09:002:000, HDB09:001:000","CPF10, CPF09, CPF02, CPF09, HDB09, CPF01, CPF02, CPF02, CPF09, CPF01, CPF02, HDB08, CPF06, CPF01, HDB08, CPF06, HDB07, CPF08, CPF07, HDB08",1.0,1.0,1.0,,,False,success
